Word	Tag
totally	O
wiped	O
using	O
Blancco	O
(leading	O
data	O
removal	O
specialist	O
and	O
ministry	O
of	O
"
"	O
"
"	O
defense	O
approved).	O
"
"	O
Electronics;	O
Learning	O
Skills;	O
Computing;	O
Maths;	O
and	O
Communication	O
Systems	O
"
"	O
IELTS	O
-	O
(7.0/9.0)	O
"
"	O
"
"	O
"
"	O
Electronics;	O
Learning	O
Skills;	O
Computing;	B-Skills
Maths;	B-Skills
and	O
Communication	B-Skills
Systems	O
"
"	O
IELTS	O
-	O
(7.0/9.0)	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
Working	O
Knowledge	O
of	O
Cal	B-Skills
Quan-2009	I-Skills
(Road	I-Skills
Estimation	I-Skills
Software)	I-Skills
"
"	O
"
"	O
"
"	O
"
"	O
PROFESSIONAL	O
MEMBERSHIP	O
"
"	O
"
"	O
"
"	O
"
"	O
Individual	O
Member	O
of	O
Project	O
Management	O
Institute	O
(PMI),	O
Chennai	O
Chapter,	O
Membership	O
Id:	O
2073576.0	O
"
"	O
"
"	O
"
"	O
"
"	O
PROFESSIONAL	O
CERTIFICATION	O
"
"	O
"
"	O
"
"	O
"
"	O
Project	B-Skills
Management	I-Skills
Professional	I-Skills
–	O
PMP	O
-	O
Project	O
Management	O
Institute	O
(PMI	O
)	O
,	O
License	O
No:	O
1985840.0	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
Computer	O
Skills	O
"
"	O
"
"	O
.	O
Auto	B-Skills
CAD	I-Skills
2007:	I-Skills
2D	I-Skills
Commands	O
for	O
enhancing	O
the	O
structural	O
drafting.	O
"
"	O
.	O
Microsoft	B-Skills
Office:	I-Skills
Excel	I-Skills
calculation,	O
Estimation	O
with	O
Excel	B-Skills
Power	I-Skills
point	I-Skills
"
"	I-Skills
presentation.	I-Skills
"
"	O
.	O
SAP	B-Skills
2000,	I-Skills
SAFE,	B-Skills
ETABS,	B-Skills
Internet.	O
"
"	O
Personal	O
Information	O
"
"	O
Date	O
of	O
birth	O
:	O
06/01/1989	O
(Dubai)	O
"
"	O
Nationality	O
:	O
Pakistani	O
"
"	O
Marital	O
status	O
:	O
Single	O
"
"	O
Language	O
/	O
Dialect	O
:	O
English,	B-Skills
Arabic,	B-Skills
Urdu,	B-Skills
Hindi	B-Skills
&	O
Pashto.	B-Skills
"
"	O
Visa	O
Status	O
:	O
Residence	O
Visa	O
"
"	O
References	O
and	O
verifying	O
documentation	O
furnished	O
upon	O
request	O
"
"	O
"
"	O
"
"	O
Computer	O
Skills	O
"
"	O
"
"	O
.	O
Auto	B-Skills
CAD	I-Skills
2007:	I-Skills
2D	I-Skills
Commands	O
for	O
enhancing	O
the	O
structural	O
drafting.	O
"
"	O
.	O
Microsoft	B-Skills
Office:	I-Skills
Excel	I-Skills
calculation,	O
Estimation	O
with	O
Excel	B-Skills
Power	I-Skills
point	I-Skills
"
"	I-Skills
presentation.	I-Skills
"
"	O
.	O
SAP	B-Skills
2000,	I-Skills
SAFE,	B-Skills
ETABS,	B-Skills
Internet.	O
"
"	O
Personal	O
Information	O
"
"	O
Date	O
of	O
birth	O
:	O
06/01/1989	O
(Dubai)	O
"
"	O
Nationality	O
:	O
Pakistani	O
"
"	O
Marital	O
status	O
:	O
Single	O
"
"	O
Language	O
/	O
Dialect	O
:	O
English,	B-Skills
Arabic,	B-Skills
Urdu,	B-Skills
Hindi	B-Skills
&	O
Pashto.	B-Skills
"
"	O
Visa	O
Status	O
:	O
Residence	O
Visa	O
"
"	O
References	O
and	O
verifying	O
documentation	O
furnished	O
upon	O
request	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
Special	O
Skills	O
"
"	O
●	O
Customer	B-Skills
service	I-Skills
"
"	O
●	O
Research	B-Skills
/	I-Skills
Obtaining	I-Skills
Information	I-Skills
"
"	O
●	O
Mail	B-Skills
handling	I-Skills
"
"	O
●	O
Multicultural	B-Skills
interaction	I-Skills
"
"	O
●	O
Processing	B-Skills
Deliveries	I-Skills
"
"	O
●	O
Retail	B-Skills
Industry	I-Skills
"
"	O
"
"	O
●	O
"
"	O
●	O
"
"	O
●	O
"
"	O
●	O
"
"	O
●	O
"
"	O
●	O
"
"	O
"
"	O
Record	B-Skills
maintenance	I-Skills
"
"	O
Event	B-Skills
coordination	I-Skills
"
"	O
Travel	B-Skills
logistics	I-Skills
"
"	O
Office	B-Skills
procedures	I-Skills
"
"	O
Sales	B-Skills
Promotions	I-Skills
"
"	O
IT	B-Skills
Skills	I-Skills
"
"	O
"
"	O
Technical	B-Skills
Expertise	I-Skills
"
"	O
•	O
Office	O
Equipment:	O
Fax	B-Skills
machines,	B-Skills
photocopiers,	B-Skills
videoconferencing,	B-Skills
PABX	B-Skills
systems,	I-Skills
and	O
general	O
"
"	O
office	O
equipment	O
"
"	O
•	O
Computer:	O
Spreadsheet,	B-Skills
word	B-Skills
processing,	I-Skills
database	B-Skills
management,	I-Skills
typing	B-Skills
speed	I-Skills
75.0	I-Skills
WPM	B-Skills
"
"	O
•	O
MS	B-Skills
Office:	I-Skills
Word,	I-Skills
Excel	I-Skills
and	I-Skills
PowerPoint	I-Skills
"
"	O
Professional	O
Experiences	O
"
"	O
AL	O
MAZROUI	O
MEDICAL	O
&	O
CHEMICAL	O
SUPPLIES	O
"
"	O
Dubai,	O
UAE	O
"
"	O
Position:	O
Sales	B-Skills
Coordinator	I-Skills
(November	O
2015-PRESENT)	O
"
"	O
•	O
Responds	O
to	O
all	O
in-coming	O
sales	O
enquiries,	O
by	O
telephone	O
and	O
email.	O
"
"	O
•	O
Inputs	O
orders	O
to	O
the	O
company’s	O
system	O
and	O
ensure	O
that	O
orders	O
are	O
processed	O
in	O
line	O
with	O
"
"	O
customers’	O
delivery	O
requirements.	O
"
"	O
•	O
Arranges	O
for	O
the	O
production	O
of	O
presentations	O
in	O
coordination	O
with	O
the	O
Marketing	O
&	O
Business	O
"
"	O
Development	O
department,	O
such	O
as	O
technical	O
papers	O
or	O
customer	O
references,	O
to	O
help	O
sales	O
"
"	O
representatives	O
win	O
business.	O
"
"	O
•	O
Preparation	B-Skills
and	I-Skills
computation	I-Skills
of	I-Skills
quotations.	I-Skills
"
"	O
•	O
Maintains	O
master	O
list	O
of	O
all	O
customers	O
and	O
suppliers	O
for	O
the	O
sales	O
team.	O
"
"	O
•	O
Coordinates	O
with	O
logistics	O
/	O
warehouse	O
for	O
the	O
delivery	O
of	O
the	O
equipment.	O
"
"	O
Technical	O
Expertise	O
"
"	O
•	O
Office	O
Equipment:	O
Fax	B-Skills
machines,	B-Skills
photocopiers,	B-Skills
videoconferencing,	B-Skills
PABX	B-Skills
systems,	I-Skills
and	O
general	O
"
"	O
office	O
equipment	O
"
"	O
•	O
Computer:	O
Spreadsheet,	B-Skills
word	B-Skills
processing,	I-Skills
database	B-Skills
management,	I-Skills
typing	B-Skills
speed	I-Skills
75.0	I-Skills
WPM	B-Skills
"
"	O
•	O
MS	B-Skills
Office:	I-Skills
Word,	I-Skills
Excel	I-Skills
and	I-Skills
PowerPoint	I-Skills
"
"	O
Professional	O
Experiences	O
"
"	O
AL	O
MAZROUI	O
MEDICAL	O
&	O
CHEMICAL	O
SUPPLIES	O
"
"	O
Dubai,	O
UAE	O
"
"	O
Position:	O
Sales	B-Skills
Coordinator	I-Skills
(November	O
2015-PRESENT)	O
"
"	O
•	O
Responds	O
to	O
all	O
in-coming	O
sales	O
enquiries,	O
by	O
telephone	O
and	O
email.	O
"
"	O
•	O
Inputs	O
orders	O
to	O
the	O
company’s	O
system	O
and	O
ensure	O
that	O
orders	O
are	O
processed	O
in	O
line	O
with	O
"
"	O
customers’	O
delivery	O
requirements.	O
"
"	O
•	O
Arranges	O
for	O
the	O
production	O
of	O
presentations	O
in	O
coordination	O
with	O
the	O
Marketing	O
&	O
Business	O
"
"	O
Development	O
department,	O
such	O
as	O
technical	O
papers	O
or	O
customer	O
references,	O
to	O
help	O
sales	O
"
"	O
representatives	O
win	O
business.	O
"
"	O
•	O
Preparation	B-Skills
and	I-Skills
computation	I-Skills
of	I-Skills
quotations.	I-Skills
"
"	O
•	O
Maintains	O
master	O
list	O
of	O
all	O
customers	O
and	O
suppliers	O
for	O
the	O
sales	O
team.	O
"
"	O
•	O
Coordinates	O
with	O
logistics	O
/	O
warehouse	O
for	O
the	O
delivery	O
of	O
the	O
equipment.	O
"
"	O
"
"	O
VENDOME	O
PARIS	O
"
"	O
"
"	O
.	.
Design	O
/	O
Technical	B-Skills
Manager	I-Skills
"
"	O
August-2014	O
to	O
Now	O
onwards	O
with	O
"
"	O
"
"	O
Enterprises	O
LLC.	O
"
"	O
"
"	O
Dubai	O
-	O
UAE	O
"
"	O
"
"	O
Ø	O
Attending	O
technical	O
design	O
meeting	O
with	O
client	O
/	O
Designer.	O
"
"	O
Ø	O
Gathering	O
all	O
the	O
required	O
design	O
information	O
from	O
the	O
client	O
and	O
Concept	O
designer.	O
"
"	O
Ø	O
Distributing	O
&	O
briefing	O
all	O
project	O
details,	O
changes/	O
revisions	O
brief	O
to	O
Estimation	O
department.	O
"
"	O
Ø	O
Preparing	O
Shop	O
drawing	O
List	O
&	O
Schedule	O
and	O
distributing	O
all	O
the	O
design	O
information	O
to	O
"
"	O
draftsman	O
for	O
shop	O
drawings	O
preparation.	O
"
"	O
Ø	O
Preparing	O
of	O
shop	O
drawings	O
and	O
getting	O
approval	O
from	O
the	O
client	O
and	O
issuing	O
to	O
Project	O
&	O
"
"	O
Production	O
dept.	O
"
"	O
Ø	O
Indicating	O
all	O
the	O
required	O
special	O
materials	O
/	O
sample	O
requests	O
to	O
purchase	O
&	O
project	O
"
"	O
department.	O
"
"	O
Ø	O
Gathering	O
all	O
required	O
materials	O
for	O
the	O
project	O
from	O
the	O
suppliers.	O
"
"	O
Ø	O
Getting	O
approval	O
for	O
the	O
required	O
material	O
sample	O
from	O
the	O
client	O
/	O
designer	O
and	O
etc.	O
"
"	O
"
"	O
Joinery	B-Skills
Detailer	I-Skills
/	O
Art	B-Skills
CAM	I-Skills
Designer	I-Skills
"
"	O
Jan-2006	O
to	O
Jan-2008	O
with	O
"
"	O
Kuwait	O
(2	O
Years)	O
"
"	O
"
"	O
Wood	O
factory	O
W.L.L	O
"
"	O
"
"	O
"
"	O
.	.
SKILLS	O
SUMMARY	O
"
"	O
"
"	O
Operating	O
System	O
:	O
Linux	B-Skills
(Ubuntu	I-Skills
16.4),	I-Skills
MacOSX	B-Skills
"
"	O
Technologies:	O
Python3,	B-Skills
JavaScript	B-Skills
(ES5	I-Skills
or	I-Skills
above),	I-Skills
Node.js	B-Skills
"
"	O
Angular	B-Skills
(2	I-Skills
or	I-Skills
above),	I-Skills
RxJS	B-Skills
"
"	O
WebServers:	O
Gunicorn,	B-Skills
Ngnix	B-Skills
"
"	O
Databases:	O
MySQL,	B-Skills
MariaDB,	B-Skills
MongoDB,	B-Skills
Redis	B-Skills
"
"	O
ORM:	O
SQLAlchemy,	B-Skills
Sequlize	B-Skills
"
"	O
Frameworks:	O
Flask,	B-Skills
Falcon,	B-Skills
Bottle,	B-Skills
Django,	B-Skills
React,	B-Skills
Redux	B-Skills
"
"	O
Libraries:	O
Pandas,	B-Skills
NumPy,	B-Skills
Django	B-Skills
Rest-Framework,	B-Skills
Django	B-Skills
OAuth	B-Skills
"
"	O
Job	O
Runner:	O
Celery	O
"
"	O
Containerisation:	O
Docker,	O
Kubernetes	O
"
"	O
Testing:	O
"
"	O
Python:	O
Pytest,	O
Nose,	O
cProfiler	O
"
"	O
JavaScript:	O
Mocha,	B-Skills
Chai,	B-Skills
Jasmine,	B-Skills
Karma	B-Skills
"
"	O
"
"	O
"
"	O
.	.
Languages	O
Computer	O
skills	O
/Training	O
/courses	O
"
"	O
"
"	O
Arabic:-Native,	B-Skills
English:-Excellent,	B-Skills
Dutch;-Fair	B-Skills
"
"	O
"
"	O
AutoCAD	B-Skills
2014,	I-Skills
Primavera	B-Skills
P#6	I-Skills
(Good),	O
Microsoft	B-Skills
office,	I-Skills
MS	B-Skills
Project,	I-Skills
internet	B-Skills
and	I-Skills
ERP	I-Skills
"
"	O
"
"	O
ISO	O
,QHSE,Green(Leed),First	O
Aid	O
,Firefighting	O
,	O
HVAC,PMP,sewage	O
&water	O
,confined	O
space	O
,…….etc.	O
"
"	O
"
"	O
Have	O
driving	B-Skills
licenses	I-Skills
for	I-Skills
UAE,	I-Skills
Egypt	I-Skills
and	I-Skills
K.S.A	I-Skills
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
KEY	O
SKILLS:	O
Estimating	B-Skills
management	I-Skills
"
"	O
"
"	O
Commercial	B-Skills
Management	I-Skills
"
"	O
"
"	O
Risk	B-Skills
Management	I-Skills
"
"	O
"
"	O
Tender	B-Skills
preparation	I-Skills
from	O
pricing	O
to	O
finalisation	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
A	O
Current	O
Position	O
Estimating	O
Manager,	O
Murray	O
and	O
Roberts	O
Middle	O
East	O
Contractors	O
LLC	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
August	O
2010.0	O
to	O
now	O
"
"	O
"
"	O
"
"	O
"
"	O
Responsible	O
for	O
Tenders/Procurement/Work	O
Winning	O
in	O
the	O
Middle	O
East	O
Region,	O
based	O
in	O
Dubai-reporting	O
to	O
the	O
Managing	O
Director.	O
Main	O
countries	O
of	O
focus	O
are	O
UAE,	O
Qatar	O
and	O
Oman,	O
though	O
have	O
also	O
bid	O
in	O
Saudi	O
Arabia.	O
Responsibilities	O
include	O
tender	O
reviews	O
from	O
first	O
principles	O
pricing	O
derived	O
from	O
CCS	O
software,	O
including	O
procurement	O
and	O
commercial	O
/	O
contract	O
reviews.	O
Estimating	O
team	O
reports	O
to	O
me,	O
as	O
does	O
procurement	O
and	O
commercial	O
manager	O
allocated	O
to	O
bids.	O
Prepare	O
risk	O
analysis	O
on	O
all	O
bids.	O
Experienced	O
in	O
working	O
as	O
a	O
sole	B-Skills
contractor	I-Skills
or	O
as	O
a	O
Joint	O
Venture	O
partner.	O
Comfortable	O
with	O
front	O
end	O
engagement	O
with	O
client/consultants	O
on	O
bid	O
related	O
issues.	O
"
"	O
"
"	O
"
"	O
"
"	O
In	O
the	O
last	O
few	O
years	O
have	O
submitted	O
(and	O
been	O
awarded)	O
lowest	O
bids	O
on	O
various	O
projects	O
such	O
as	O
Al	O
Raha	O
Residential	O
in	O
UAU,	O
Marriott	O
Hotel	O
in	O
Oman,	O
Design	O
and	O
Build	O
QF	O
Research	O
Facility	O
in	O
Qatar	O
–	O
all	O
in	O
the	O
250.0	O
to	O
500m	O
bracket,	O
as	O
well	O
as	O
being	O
lowest	O
bids	O
very	O
recently	O
for	O
a	O
Bank	O
HQ	O
and	O
a	O
Luxury	O
Hotel	O
in	O
Dubai.	O
"
"	O
"
"	O
"
"	O
"
"	O
Other	O
tenders	O
include	O
The	O
Louvre	O
Abu	O
Dhabi	O
-	O
2.4bn,	O
Abu	O
Dhabi	O
Airport	O
-	O
14bn,	O
Hotels,	O
Hospitals	O
and	O
Office	O
Projects,	O
as	O
well	O
as	O
some	O
civils	O
and	O
various	O
other	O
building	O
projects.	O
Values	O
-	O
generally	O
anything	O
between	O
AED	O
250m	O
to	O
AED	O
2.5Bn.	O
"
"	O
"
"	O
"
"	O
"
"	O
B	O
Previous	O
Position	O
Managing	B-Skills
Estimator,	I-Skills
Dutco	O
Balfour	O
Beatty,	O
Dubai,	O
UAE	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
July	O
2008.0	O
to	O
August	O
2010.0	O
"
"	O
"
"	O
"
"	O
"
"	O
Description	O
as	O
below.	O
Projects	O
tendered	O
on	O
are	O
buildings	O
such	O
as	O
Saadiyat	O
Island	O
Hotel	O
and	O
Apartments,	O
(AED2.3bn),	O
Saadiyat	O
Apartments	O
(AED800m)	O
Burj	O
High	O
Rise	O
(AED870mn).	O
Other	O
hotels	O
and	O
residential	O
developments	O
etc.	O
Khalifa	O
Port	O
Infrastructure	O
projects.	O
"
"	O
"
"	O
"
"	O
"
"	O
C	O
Previous	O
Position	O
Senior	B-Skills
Estimator,	I-Skills
WBHO	O
Construction,	O
Johannesburg,	O
South	O
Africa	O
"
"	O
"
"	O
"
"	O
"
"	O
Reporting	O
directly	O
to	O
the	O
Procurement	O
Director	O
I	O
prepared	O
major	O
Building	O
and	O
Civil	O
tenders	O
including	O
Joint	O
Venture	O
bids.	O
Building	O
tenders	O
won	O
included	O
shopping	O
centres	O
and	O
high	O
rise,	O
airport	O
buildings	O
etc	O
up	O
to	O
R1.5	O
billion	O
(Joburg	O
Central	O
Terminal).	O
Civil	O
tenders	O
included	O
many	O
general	O
civil	O
projects	O
up	O
to	O
R250mill.	O
JV	O
on	O
power	O
station	O
value	O
R2.8	O
billion.	O
Responsible	O
for	O
all	O
pricing	O
and	O
commercial	O
aspects	O
of	O
bids	O
including	O
working	O
with	O
various	O
conditions	O
of	O
contract	O
such	O
as	O
JBCC,FIDIC,	O
and	O
GCC	O
civil	O
engineering	O
conditions	O
of	O
contract.	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
July	O
2003.0	O
to	O
July	O
2008.0	O
"
"	O
"
"	O
"
"	O
"
"	O
D	O
Previous	O
Position	O
Branch	O
Manager,	O
Tanzania/Group	O
Commercial	O
Manager	O
East	O
Africa	O
"
"	O
"
"	O
Based	O
in	O
Dar	O
es	O
Salaam,	O
Tanzania	O
"
"	O
"
"	O
"
"	O
"
"	O
Duties	O
Reported	O
to	O
Managing	O
Director	O
who	O
was	O
based	O
in	O
Nairobi.	O
Responsible	O
for	O
all	O
company	O
activities	O
in	O
Tanzania,	O
including	O
Quantity	O
surveying,	O
estimating	O
and	O
development,	O
and	O
day	O
to	O
day	O
running	O
of	O
the	O
branch.	O
Preparation	O
of	O
budgets,	O
forecasts	O
etc.	O
interim	O
and	O
final	O
certificates,	O
contract	O
financial	O
reports.	O
Claims	O
experience	O
included	O
acceleration,	O
extension	O
of	O
time	O
etc.	O
Also	O
responsible	O
for	O
group	O
estimating	O
for	O
East	O
Africa.	O
Turnover	O
of	O
group	O
average	O
$50	O
million	O
per	O
annum.	O
Turnover	O
of	O
Tanzania	O
branch	O
average	O
$10	O
million	O
per	O
annum.	O
Projects	O
in	O
Tanzania	O
included	O
$40	O
million	O
USA	O
embassy	O
as	O
35%	O
JV,	O
and	O
shopping	O
centres.	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
Jan	O
2000.0	O
to	O
June	O
2003.0	O
"
"	O
"
"	O
"
"	O
"
"	O
E	O
Previous	O
Position	O
Regional	O
Estimator	O
(East	O
Africa),	O
Skanska,	O
based	O
in	O
Dar	O
es	O
Salaam	O
"
"	O
"
"	O
"
"	O
"
"	O
Duties	O
Responsible	O
for	O
preparation	O
of	O
and	O
finalizing	O
tenders,	O
negotiations	O
for	O
Building	O
and	O
civil	O
engineering	O
tenders	O
for	O
the	O
region,	O
comprising	O
Tanzania,	O
Kenya	O
and	O
Uganda.	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
Jan	O
’99	O
to	O
Dec	O
’99.	O
(Reason	O
for	O
leaving	O
was	O
being	O
offered	O
a	O
transfer	O
back	O
to	O
Johannesburg	O
by	O
Skanska-too	O
soon).	O
"
"	O
"
"	O
"
"	O
"
"	O
F	O
Previous	O
Position	O
Chief	O
Estimator,	O
Basil	O
Read	O
Building,	O
subsidiary	O
of	O
Bouygues	O
Based	O
in	O
Johannesburg.	O
"
"	O
"
"	O
Note:	O
Basil	O
Read	O
turnover	O
R1	O
Billion	O
(Buildings	O
R400	O
million),	O
"
"	O
"
"	O
"
"	O
"
"	O
Period	O
March	O
’96	O
to	O
December	O
‘98	O
"
"	O
"
"	O
"
"	O
"
"	O
Duties	O
Responsible	O
for	O
all	O
tenders,	O
pricing	O
negotiations	O
for	O
inland	O
and	O
International	O
(sub	O
Saharan)	O
projects.	O
Also	O
involved	O
in	O
lump	O
sum	O
Turnkey	O
projects,	O
from	O
design,	O
measurement,	O
quantities	O
and	O
pricing.	O
Countries	O
covered	O
included	O
Southern	O
African	O
states.	O
Preparation	O
of	O
prequalification	O
documentation.	O
"
"	O
"
"	O
"
"	O
"
"	O
G	O
June	O
‘95-March	O
’96	O
Chief	O
Estimator,	O
John	O
Laing	O
International	O
"
"	O
"
"	O
Reason	O
for	O
leaving	O
JLI	O
talk	O
about	O
pulling	O
out	O
of	O
SA	O
"
"	O
"
"	O
"
"	O
"
"	O
Duties	O
As	O
above.	O
"
"	O
"
"	O
"
"	O
"
"	O
H	O
July’89-May	O
’95	O
Chief	O
Estimator,	O
Wade	O
Adams	O
Construction	O
"
"	O
"
"	O
Started	O
as	O
Senior	O
Estimator	O
based	O
in	O
Lusaka,	O
Zambia	O
July	O
‘89-Nov	O
’92,	O
Promoted	O
to	O
Chief	O
Estimator,	O
East	O
Africa	O
from	O
Dec	O
’92	O
to	O
Nov	O
’93,	O
Based	O
in	O
Dar	O
es	O
Salaam,	O
before	O
being	O
transferred	O
to	O
Johannesburg	O
for	O
the	O
last	O
year	O
of	O
this	O
period.	O
"
"	O
"
"	O
"
"	O
"
"	O
Duties	O
Responsible	O
for	O
tendering	O
activity	O
in	O
the	O
following	O
countries.	O
Angola,	O
Mozambique,	O
Uganda,	O
Tanzania,	O
Mali,	O
Dubai,	O
Abu	O
Dhabi	O
and	O
Saudi	O
Arabia.	O
Resided	O
in	O
Dubai	O
for	O
four	O
months	O
whilst	O
covering	O
Middle	O
East.	O
"
"	O
"
"	O
"
"	O
"
"	O
All	O
tenders	O
taken	O
from	O
initial	O
enquiry	O
through	O
analytical	O
pricing	O
for	O
all	O
works	O
as	O
sub	O
contractors	O
rarely	O
used,	O
preparation	O
of	O
preliminary	O
and	O
general	O
through	O
to	O
finalization	O
with	O
MD,	O
Country	O
Managers.	O
Preparation	O
of	O
prequalification	O
documentation.	O
Experienced	O
with	O
pricing	O
bills	O
of	O
quantities,	O
taking	O
off	O
quantities.	O
As	O
well	O
as	O
lump	O
sum	O
turnkey	O
projects.	O
Responsible	O
for	O
co-ordination/monitoring	O
of	O
all	O
tendering	O
activities	O
within	O
the	O
group,	O
e.g.	O
preparation	O
of	O
weekly	O
tender	O
schedules,	O
new	O
tender	O
details,	O
tender	O
finalizations,	O
board	O
paper	O
reports	O
etc.	O
Also	O
involved	O
with	O
meetings	O
for	O
potential	O
clients,	O
partners	O
etc.	O
"
"	O
"
"	O
"
"	O
"
"	O
I	O
April	O
‘88-Jul	O
’89	O
Senior	B-Skills
Quantity	I-Skills
Surveyor/Estimator,	I-Skills
Condecor-based	O
in	O
Cape	O
Town	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
TECHNICAL	O
EXPERTISE:	O
"
"	O
•	O
"
"	O
•	O
"
"	O
•	O
"
"	O
•	O
"
"	O
•	O
"
"	O
•	O
"
"	O
•	O
"
"	O
"
"	O
Automation	O
Tool:	O
Selenium	B-Skills
(BDD	I-Skills
Framework)	I-Skills
"
"	O
Bug	O
Tracking	O
Tool:	O
Red	B-Skills
mine,	I-Skills
Azure	I-Skills
Devops	I-Skills
"
"	O
API	O
Tool:	O
Postman	B-Skills
"
"	O
Test	O
Case	O
Preparation	O
Tool:	O
Test	B-Skills
Link	I-Skills
"
"	O
Database:	O
Postgre	B-Skills
SQL,	I-Skills
SQL	B-Skills
Server	I-Skills
Management	I-Skills
Studio	I-Skills
"
"	O
Domain	O
Knowledge:	O
Healthcare,	O
Education,	O
Canadian	O
Real	O
Estate,	O
Canadian	O
Paieroll,	O
"
"	O
Automobile	O
"
"	O
Operating	O
System:	O
Windows,	B-Skills
MAC	B-Skills
"
"	O
"
"	O
PROJECTS	O
HANDLED:	O
"
"	O
Title	O
"
"	O
Domain	O
Knowledge:	O
Healthcare,	O
Education,	O
Canadian	O
Real	O
Estate,	O
Canadian	O
Paieroll,	O
"
"	O
Automobile	O
"
"	O
Operating	O
System:	O
Windows,	B-Skills
MAC	B-Skills
"
"	O
"
"	O
PROJECTS	O
HANDLED:	O
"
"	O
Title	O
"
"	O
Technology	O
"
"	O
Database	O
"
"	O
Description	O
"
"	O
"
"	O
:	O
"
"	O
:	O
"
"	O
:	O
"
"	O
:	O
"
"	O
"
"	O
Response	B-Skills
Manager	I-Skills
"
"	O
"
"	O
Title	O
"
"	O
Technology	O
"
"	O
Database	O
"
"	O
knowledge	O
and	O
belief.	O
"
"	O
Yours	O
sincerely,	O
"
"	O
Hashir	O
Ahamed	O
R	O
"
"	O
"
"	O
"
"	O
"
"	O
knowledge	O
and	O
belief.	O
"
"	O
Yours	O
sincerely,	O
"
"	O
Hashir	O
Ahamed	O
R	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
"
"	O
.	.
"
"	O
.	.
SKILLS	O
"
"	O
"
"	O
ISPG	O
Technology	O
Private	O
Ltd,	O
​Kochi	O
-	O
R	O
"
"	O
​	O
eact	O
Native	O
"
"	O
Developer	B-Skills
"
"	O
"
"	O
JAVA,	B-Skills
Android	B-Skills
,	O
SQLite	B-Skills
,	O
REST	O
"
"	O
Services	O
,	O
Material	O
Design	O
"
"	O
"
"	O
SEPT	O
2019.0	O
-	O
PRESENT	O
"
"	O
"
"	O
Android	B-Skills
Studio,	I-Skills
Eclipse,	B-Skills
react	B-Skills
"
"	O
"
"	O
​Developed	B-Skills
an	I-Skills
Android	I-Skills
Application	I-Skills
using	O
react	O
native.,	O
"
"	O
"
"	O
native,	O
react	O
js,	O
flutter	O
"
"	O
"
"	O
And	O
also	O
developed	B-Skills
web	I-Skills
application	I-Skills
using	O
react.js	O
"
"	O
"
"	O
Trenser	O
Technologies	O
Pvt	O
Ltd,	O
T	O
"
"	O
​	O
rivandrum—	O
​Android	O
"
"	O
Developer	O
"
"	O
"
"	O
"
"	O
.	.
Computer	O
Skills	O
"
"	O
"
"	O
"
"	O
*	O
Advanced	O
technology-oriented,	O
high-end	B-Skills
Computer,	I-Skills
Programming,	I-Skills
AutoCAD	B-Skills
and	O
"
"	O
designing	O
skills;	O
use	O
MS	B-Skills
Office	I-Skills
professional,	I-Skills
MS	B-Skills
Project,	I-Skills
MS	B-Skills
Publisher,	I-Skills
MS	B-Skills
"
"	I-Skills
Power	I-Skills
Point,	I-Skills
WinFax	B-Skills
Pro,	I-Skills
Page-Maker;	O
Adobe	B-Skills
Illustrator,	I-Skills
Adobe	B-Skills
Photoshop,	I-Skills
"
"	O
CorelDraw,	B-Skills
Director	I-Skills
series.	I-Skills
"
"	O
"
"	O
"
"	O
*	O
Familiar	O
with	O
the	O
Galileo,	B-Skills
Spectrum	I-Skills
and	O
Focal-Point	B-Skills
applications,	I-Skills
the	O
"
"	O
HANK	O
system	O
of	O
UTELL	O
International,	O
Fidelio	O
operating	O
system,	O
MVCI	O
of	O
"
"	O
Marriott	O
Vacations	O
International,	O
Inc.;	O
BLG	O
FEC	O
Operating	O
System,	O
and	O
the	O
"
"	O
DVC	O
system	O
of	O
the	O
"""Walt"	O
Disney	O
World	O
Resorts	O
&	O
"Attractions""."	O
"
"	O
"
"	O
"
"	O
*	O
Expert	O
in	O
ERP,	B-Skills
advanced	B-Skills
Stock-management	I-Skills
system,	I-Skills
Airlines'	B-Skills
management	I-Skills
"
"	I-Skills
systems,	I-Skills
and	O
Relay	B-Skills
applications.	I-Skills
"
"	O
"
"	O
"
"	O
*	O
Creative	B-Skills
artwork,	I-Skills
interior	B-Skills
design,	I-Skills
outlets,	B-Skills
collaterals	B-Skills
&	O
logotypes	B-Skills
for	O
"
"	O
"
"	O
.	.
"
"	O
.	.
Attend	O
Technical	O
Meeting	O
with	O
