Word	Tag
Unit	O
(SATORP)-(Al-Jubail,	O
KSA)	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities:	O
"
"	O
"
"	O
Review	O
Project	O
Quality	O
Plan,	O
Procedures	O
ITP’S	O
and	O
Method	O
Statement.	O
"
"	O
"
"	O
Witness/Inspection	O
Fit-up	O
of	O
piping	O
spool	O
as	O
per	O
latest	O
Isometric	O
drawing,	O
check	O
proper	O
orientation	O
and	O
material	O
specifications,	O
Daily	O
submit	O
fit-up	O
report	O
to	O
Client.	O
"
"	O
"
"	O
Issue	O
NCR	O
to	O
construction	O
department	O
any	O
violation	O
being	O
observed	O
and	O
initiate	O
corrective	O
action	O
on	O
all	O
root	O
cause	O
found	O
to	O
prevent	O
recurrence.	O
"
"	O
"
"	O
Coordinate	O
and	O
witness	O
all	O
NDE	O
activities	O
by	O
3rd	O
party	O
contractor	O
as	O
per	O
piping	O
line	O
class	O
specification	O
such	O
as	O
RT,	O
PT,	O
MT,	O
PMI,	O
HT	O
and	O
PWHT.	O
"
"	O
"
"	O
Review	O
Piping	O
Test	O
package,	O
conduct	O
line	O
walk	O
down,	O
check	O
piping	O
orientation,	O
alignment	O
and	O
adequate	O
pipe	O
support	O
prior	O
to	O
commence	O
pressure	O
testing.	O
"
"	O
"
"	O
Participate	O
in	O
Progress	O
Quality	O
Audit	O
conducted	O
by	O
Client	O
and	O
ensure	O
all	O
Quality	O
documentation	O
has	O
been	O
properly	O
controlled	O
and	O
acceptable.	O
"
"	O
"
"	O
"
"	O
"
"	O
September	B-Years of Experience
2009.0	I-Years of Experience
to	I-Years of Experience
October	I-Years of Experience
2010.0	I-Years of Experience
"
"	O
"
"	O
(PMT)	B-Designation
Piping/Welding/Mechanical	I-Designation
"
"	O
"
"	O
SPIE	B-Companies worked at
Oil	I-Companies worked at
&	I-Companies worked at
Gas	I-Companies worked at
Services	I-Companies worked at
seconded	I-Companies worked at
to	I-Companies worked at
Qatar	I-Companies worked at
gas/Conoco/Shell	I-Companies worked at
(QCS)	I-Companies worked at
"
"	O
"
"	O
QG-3	O
&	O
4.0	O
LNG	O
Onshore	O
Project-Ras	O
Laffan	O
Industrial	O
City,	O
State	O
of	O
Qatar	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities:	O
"
"	O
"
"	O
Team	O
member	O
of	O
QCS	O
Mechanical	O
and	O
Piping	O
Department	O
(PMT),	O
and	O
provide	O
technical	O
support	O
to	O
EPCC	O
contractor	O
(CTJV)	O
during	O
the	O
completion	O
of	O
QG-3	O
&4	O
processes	O
Train	O
and	O
SRU.	O
"
"	O
"
"	O
Review	O
contractors	O
detailed	O
Method	O
Statements,	O
Inspection	O
&	O
Test	O
Plans,	O
QC	O
procedures,	O
&	O
turn-over	O
data	O
that	O
are	O
developed	O
by	O
their	O
QC	O
group.	O
"
"	O
"
"	O
Review	O
test	O
package	O
and	O
conduct	O
pre-line	O
checking	O
on	O
piping	O
system.	O
Issue	O
punch	O
list	O
and	O
coordinate	O
to	O
main	O
contractor	O
for	O
immediate	O
action.	O
"
"	O
"
"	O
Witness	O
pressure	O
testing,	O
check	O
consistency	O
of	O
Isometric	O
Drawings	O
against	O
P&ID,	O
review	O
frequency	O
of	O
calibration	O
for	O
all	O
recorders,	O
relief	O
valves	O
and	O
water	O
analysis.	O
"
"	O
"
"	O
Conduct	O
joint	O
posttest	O
line	O
checking,	O
verify	O
all	O
pre-punch	O
items	O
that	O
need	O
to	O
be	O
completed	O
prior	O
to	O
turn	O
over	O
for	O
commissioning	O
activities.	O
"
"	O
"
"	O
Witness	O
RFI	O
CTJV	O
commissioning	O
group	O
for	O
final	O
box-up	O
of	O
Strainer	O
mesh	O
on	O
suction	O
and	O
discharge	O
line	O
of	O
Compressors,	O
Pumps	O
and	O
Exchangers,	O
ensure	O
strainer	O
must	O
be	O
free	O
of	O
damage,	O
check	O
correct	O
orientation	O
as	O
per	O
piping	O
flow	O
direction,	O
proper	O
tightening	O
and	O
correct	O
gasket,	O
bolts	O
and	O
nuts	O
to	O
be	O
used.	O
"
"	O
"
"	O
Participate	O
during	O
MC	O
final	O
walk	O
down	O
together	O
with	O
EPC	O
contractor,	O
and	O
(ESU)	O
operation	O
representatives	O
in	O
preparation	O
for	O
pre	O
start-up	O
activities.	O
"
"	O
"
"	O
"
"	O
"
"	O
June	B-Years of Experience
2009.0	I-Years of Experience
to	I-Years of Experience
August	I-Years of Experience
2009.0	I-Years of Experience
"
"	O
"
"	O
QC	B-Designation
Piping	I-Designation
Inspector	I-Designation
(Topside)	I-Designation
"
"	O
"
"	O
SPIE	B-Companies worked at
Oil	I-Companies worked at
and	I-Companies worked at
Gas	I-Companies worked at
Services	I-Companies worked at
seconded	I-Companies worked at
to	I-Companies worked at
Single	I-Companies worked at
Buoy	I-Companies worked at
Mooring	I-Companies worked at
(SBM)	I-Companies worked at
"
"	O
"
"	O
MOFU-STOR	O
FPSO;	O
TALISMAN	O
Energy	O
(End	O
User)-Abu	O
Dhabi,	O
UAE	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities:	O
"
"	O
"
"	O
Part	O
of	O
SBM	O
QA/QC	O
department	O
during	O
fabrication,	O
installation,	O
testing	O
and	O
pre-commissioning	O
phase	O
of	O
Topside	O
of	O
Mobile	O
Offshore	O
Platform	O
Unit	O
(FPSO)	O
by	O
Talisman	O
Energy	O
as	O
End	O
User.	O
"
"	O
"
"	O
This	O
includes	O
Piping	O
fit-up,	O
Internal	O
cleaning,	O
Welding	O
activities,	O
NDE	O
monitoring,	O
Pre	O
line	O
checking,	O
Test	O
Package	O
review,	O
Testing	O
and	O
Reinstatement	O
activities	O
throughout	O
the	O
project.	O
"
"	O
"
"	O
"
"	O
"
"	O
May	B-Years of Experience
2008.0	I-Years of Experience
to	I-Years of Experience
May	I-Years of Experience
2009.0	I-Years of Experience
"
"	O
"
"	O
Senior	B-Designation
Quality	I-Designation
Control	I-Designation
Inspector	I-Designation
(Piping/Welding/Structural)	I-Designation
"
"	O
"
"	O
SPIE	B-Companies worked at
Oil	I-Companies worked at
and	I-Companies worked at
Gas	I-Companies worked at
Services	I-Companies worked at
seconded	I-Companies worked at
to	I-Companies worked at
Kellogg	I-Companies worked at
Brown	I-Companies worked at
&	I-Companies worked at
Root	I-Companies worked at
(KBR)	I-Companies worked at
"
"	O
"
"	O
Module	O
Fabrication	O
for	O
Escravos	O
Gas	O
to	O
Liquid	O
Plant-Abu	O
Dhabi,	O
UAE	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities:	O
"
"	O
"
"	O
Witness	O
activities	O
of	O
subcontractor	O
such	O
as	O
Dimensional	O
checking	O
of	O
Structural	O
items,	O
Piping	O
fit-up	O
and	O
Welding,	O
WQT,	O
PWHT/HT,	O
PMI,	O
PT,	O
MT	O
and	O
Painting.	O
"
"	O
"
"	O
Monitoring	O
welding	O
activities	O
and	O
verify	O
welding	O
methods	O
applied,	O
proper	O
used	O
of	O
electrode	O
oven/quivers	O
and	O
adequate	O
shielding	O
applied	O
as	O
per	O
requirements.	O
"
"	O
"
"	O
Liaise	O
with	O
client	O
regarding	O
the	O
extent	O
of	O
NDE,	O
hydrostatic	O
test	O
and	O
various	O
HOLD	O
points	O
that	O
require	O
witnessing	O
and	O
verification	O
"
"	O
"
"	O
Review	O
piping	O
test	O
package,	O
ensure	O
latest	O
revision	O
of	O
Isometric	O
and	O
P&ID	O
drawings,	O
check	O
weld	O
and	O
material	O
traceability,	O
and	O
verify	O
NDT	O
requirements	O
as	O
per	O
piping	O
class.	O
"
"	O
"
"	O
Assist	O
loading	O
of	O
Modules	O
to	O
semi-submersible	O
Barge	O
during	O
hauling	O
to	O
Nigeria,	O
ensure	O
welding	O
and	O
NDT	O
of	O
structural	O
columns	O
to	O
Barge	O
flooring	O
has	O
been	O
done	O
as	O
per	O
requirements.	O
"
"	O
"
"	O
Material	O
receiving	O
of	O
structural	O
materials,	O
verify	O
steel	O
shapes,	O
bolts	O
types,	O
size,	O
grade	O
and	O
condition	O
as	O
per	O
specified	O
on	O
the	O
approved	O
plans	O
and	O
specifications.	O
"
"	O
"
"	O
Prior	O
to	O
start	O
fabrication	O
of	O
steel	O
structure,	O
check	O
orientation,	O
details	O
and	O
frame	O
member	O
sizes	O
are	O
in	O
accordance	O
with	O
approved	O
plans	O
and	O
specifications.	O
"
"	O
"
"	O
Ensure	O
base	O
plates	O
are	O
securely	O
seated	O
&	O
fastened	O
with	O
approved	O
method	O
&	O
sequence	O
of	O
bolt	O
tightening.	O
"
"	O
"
"	O
Issue	O
(NCR)	O
non-conformance	O
report	O
and	O
coordinate	O
to	O
construction	O
group	O
on	O
noncompliance	O
items.	O
"
"	O
"
"	O
Participate	O
during	O
final	O
MC	O
walk	O
down	O
and	O
review	O
of	O
MC	O
Dossier	O
for	O
civil	O
and	O
structural	O
package.	O
"
"	O
"
"	O
Issue	O
system	O
punch	O
listing	O
on	O
all	O
outstanding	O
items	O
and	O
coordinate	O
to	O
contractors	O
during	O
close	O
out.	O
"
"	O
"
"	O
Proper	O
maintaining	O
of	O
files	O
and	O
documents	O
for	O
expediting	O
throughout	O
the	O
project	O
period	O
"
"	O
"
"	O
"
"	O
"
"	O
September	B-Years of Experience
2007.0	I-Years of Experience
to	I-Years of Experience
April	I-Years of Experience
2008.0	I-Years of Experience
"
"	O
"
"	O
QC	B-Designation
Inspector	I-Designation
(Piping/Welding)	I-Designation
"
"	O
"
"	O
Mohammad	B-Companies worked at
Al-Mojil	I-Companies worked at
Group	I-Companies worked at
(MMG)	I-Companies worked at
"
"	O
"
"	O
3rd	O
Expansion	O
Polyethylene	O
Plant	O
(LINARCO/SHARQ)-Al-Jubail,	O
KSA	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities:	O
"
"	O
"
"	O
Review	O
piping	O
Test	O
package,	O
check	O
latest	O
revision	O
of	O
Isometric	O
and	O
P&ID	O
drawing,	O
and	O
verify	O
the	O
extent	O
of	O
NDE	O
as	O
per	O
piping	O
line	O
class.	O
"
"	O
"
"	O
Conduct	O
pre-line	O
checking	O
as	O
per	O
test	O
package,	O
ensure	O
completeness	O
of	O
all	O
welds,	O
inline	O
valves	O
and	O
location	O
of	O
drain/vent	O
valve,	O
line	O
must	O
be	O
accessible	O
at	O
all	O
times	O
for	O
inspection	O
personnel.	O
"
"	O
"
"	O
Joint	O
witness/inspection	O
with	O
client	O
during	O
hydro	O
testing	O
of	O
piping	O
system,	O
check	O
frequency	O
of	O
all	O
calibration	O
certificate	O
for	O
gauges	O
&	O
relief	O
valve	O
and	O
the	O
required	O
as	O
per	O
test	O
pressure,	O
and	O
water	O
analysis	O
of	O
test	O
medium.	O
"
"	O
"
"	O
Final	O
walkthrough	O
with	O
client	O
and	O
signing	O
off	O
all	O
remaining	O
punch	O
items	O
prior	O
to	O
turn	O
over	O
the	O
system	O
for	O
pre	O
commissioning/commissioning	O
activities.	O
"
"	O
"
"	O
"
"	O
"
"	O
January	B-Years of Experience
1999.0	I-Years of Experience
to	I-Years of Experience
Aug.	I-Years of Experience
2007.0	I-Years of Experience
"
"	O
"
"	O
Site	B-Designation
QC	I-Designation
Manager/QC	I-Designation
Inspector/Project	I-Designation
Supervisor	I-Designation
"
"	O
"
"	O
Bin	B-Companies worked at
Quraya	I-Companies worked at
Engineering	I-Companies worked at
and	I-Companies worked at
Contracts	I-Companies worked at
"
"	O
"
"	O
QRT-6/QRT-8	O
Offshore	O
P/L	O
Replacement	O
Phase-IV	O
(Saudi	O
Aramco)	O
-	O
Al	O
Khobar,	O
KSA	O
"
"	O
"
"	O
Ship	O
Slop	O
Oil	O
Reception	O
Facility	O
from	O
Yanbu	O
COT	O
to	O
SAMREF-	O
Yanbu,	O
KSA	O
"
"	O
"
"	O
Fuel	O
Gas	O
Line	O
from	O
Abqaiq	O
Gas	O
Plant	O
tie	O
in	O
to	O
UBTG	O
line	O
–	O
Abqaiq,	O
KSA	O
"
"	O
"
"	O
Sales	O
Gas	O
line	O
to	O
Riyadh	O
Refinery	O
Yield	O
Improvement-	O
Riyadh,	O
KSA	O
"
"	O
"
"	O
Various	O
Saudi	O
Aramco	O
pipeline	O
from	O
Wellhead	O
to	O
GOSP	O
Plant	O
–	O
Eastern	O
Province	O
of	O
KSA	O
"
"	O
"
"	O
Duties	O
and	O
Responsibilities	O
"
"	O
"
"	O
As	O
Site	O
QC	O
Manager	O
"
"	O
"
"	O
Attend	O
weekly	O
Construction	O
meeting	O
with	O
Project	O
Manager,	O
Saudi	O
Aramco	O
Project	O
Management	O
Team	O
(SAMPT)	O
and	O
Saudi	O
Aramco	O
Project	O
Inspection	O
Unit	O
(SAPIU)	O
and	O
address	O
problem	O
regarding	O
project	O
construction	O
progress	O
and	O
quality	O
control	O
activities.	O
"
"	O
"
"	O
Able	O
to	O
resolve	O
non	O
conformities	O
with	O
firm	O
and	O
justifiable	O
decisions,	O
able	O
to	O
work	O
under	O
pressure	O
effectively	O
with	O
good	O
problem	O
solving	O
skill	O
and	O
decision	O
making	O
skill.	O
"
"	O
"
"	O
Ensure	O
all	O
procedure	O
must	O
be	O
reviewed	O
and	O
approved	O
by	O
Client	O
prior	O
to	O
start	O
any	O
activities,	O
such	O
as	O
WPS,	O
NDT	O
procedure,	O
ITP’s,	O
Concrete	O
Design	O
Mixed,	O
Pressure	O
Test	O
and	O
other	O
applicable	O
procedure	O
required	O
to	O
complete	O
the	O
construction	O
activities.	O
"
"	O
"
"	O
Establish	O
a	O
QA/QC	O
Organizational	O
chart	O
and	O
ensure	O
quantity	O
of	O
QC	O
personnel	O
meets	O
the	O
project	O
requirements	O
as	O
per	O
Schedule	O
Q	O
of	O
Saudi	O
Aramco	O
Procedures.	O
"
"	O
"
"	O
Initiate	O
two	O
weeks	O
look	O
ahead	O
schedule	O
on	O
all	O
QA/QC	O
activities	O
and	O
see	O
to	O
it	O
that	O
all	O
witness	O
point	O
activities	O
must	O
be	O
notified	O
to	O
Client	O
Inspection	O
Unit.	O
"
"	O
"
"	O
Coordinate	O
to	O
Saudi	O
Aramco	O
Project	O
Inspection	O
Unit	O
regarding	O
any	O
changes/modification	O
due	O
to	O
site	O
condition	O
by	O
initiating	O
a	O
Site	O
Technical	O
Query	O
address	O
to	O
SAPMT.	O
"
"	O
"
"	O
Implement	O
corrective	O
actions	O
on	O
all	O
root	O
causes	O
of	O
non-conformance	O
items	O
"
"	O
"
"	O
As	O
Pipeline	O
Inspector:	O
"
"	O
"
"	O
Able	O
to	O
manage	O
construction	O
of	O
Right	O
of	O
Way	O
as	O
per	O
approved	O
Plan	O
and	O
Profile	O
Drawing.	O
"
"	O
"
"	O
Witness	O
double	O
jointing	O
of	O
straight	O
pipe	O
at	O
fabrication	O
shop,	O
ensure	O
proper	O
storage	O
and	O
handling.	O
"
"	O
"
"	O
Surveillance/Monitoring	O
pipe	O
stringing	O
activities	O
ensure	O
proper	O
protection	O
of	O
externally	O
FBE	O
coated	O
pipe.	O
"
"	O
"
"	O
Involved	O
in	O
Pipe	O
lowering	O
and	O
ensure	O
the	O
following;	O
proper	O
size	O
of	O
trenching,	O
thickness	O
of	O
bedding,	O
correct	O
pipe	O
roller	O
on	O
side	O
boom	O
and	O
1.0	O
holiday	O
testing	O
for	O
possible	O
damage	O
of	O
coating.	O
"
"	O
"
"	O
Familiar	O
in	O
construction	O
of	O
pipeline	O
in	O
Road	O
Crossing,	O
camel	O
crossing,	O
Trust	O
Boring	O
contractor	O
and	O
construction	O
of	O
pipeline	O
berm	O
for	O
underground	O
line.	O
"
"	O
"
"	O
Witness	O
Pipeline	O
Welding	O
(line	O
welding	O
&	O
temperature	O
tie-in,	O
NDE	O
requirements,	O
Pigging,	O
Internal	O
Cleaning,	O
Pressure	O
Testing	O
and	O
Pre-commissioning.	O
"
"	O
"
"	O
Familiar	O
in	O
construction	O
of	O
underground	O
and	O
above	O
ground	O
pipeline,	O
and	O
Wellhead	O
Piping	O
Equipment	O
for	O
Oil,	O
Gas	O
and	O
positive	O
seal	O
coupling	O
pipe	O
for	O
Water	O
Injection	O
line	O
"
"	O
"
"	O
As	O
Piping	O
Supervisor:	O
"
"	O
"
"	O
Experienced	O
in	O
pipe	O
spools	O
fabrication,	O
test	O
package	O
preparation,	O
piping	O
installation,	O
punch	O
listing,	O
leak	O
testing	O
and	O
pre-commissioning	O
of	O
piping	O
systems.	O
"
"	O
"
"	O
Experienced	O
in	O
preparation	O
of	O
look-ahead	O
schedule,	O
work	O
estimates	O
and	O
work	O
progress	O
analysis.	O
"
"	O
"
"	O
Able	O
to	O
work	O
under	O
pressure	O
effectively	O
with	O
good	O
problem	O
solving	O
skill,	O
Possess	O
the	O
flexibility	O
to	O
respond	O
quickly	O
and	O
effectively	O
to	O
unplanned	O
events	O
and	O
emergencies	O
"
"	O
"
"	O
Responsible	O
for	O
supervising	O
the	O
yard	O
direct	O
labour	O
in	O
completing	O
the	O
piping	O
works.	O
"
"	O
"
"	O
Study	O
and	O
review	O
piping	O
schematic	O
drawings	O
to	O
estimate	O
and	O
provide	O
bill	O
of	O
materials	O
for	O
piping.	O
"
"	O
"
"	O
Check	O
and	O
verify	O
dimensional	O
of	O
piping	O
materials	O
and	O
do	O
perform	O
physical	O
inspection	O
of	O
all	O
piping	O
works.	O
"
"	O
"
"	O
"
"	O
"
"	O
Previously	O
employed	O
in	O
Philippines	O
as	O
Project	O
Civil	O
Engineer	O
in	O
various	O
Infrastructure	O
projects	O
since	O
-1989.0	O
to	O
1998.)	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
.	.
EXPERIENCE	O
"
"	O
Saudi	B-Location
Arabia	I-Location
"
"	O
1-	O
Mapagunal	B-Companies worked at
for	I-Companies worked at
constriction,	I-Companies worked at
Mng	I-Companies worked at
Holding	I-Companies worked at
(Dec.2013	B-Years of Experience
to	I-Years of Experience
Dec.2015)	I-Years of Experience
"
"	O
(Dx	B-Designation
systems,	I-Designation
pumps,	I-Designation
plumbing	I-Designation
and	I-Designation
sanitary	I-Designation
networks)	I-Designation
"
"	O
Solid	O
works	O
associate	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Basic	O
pneumatics	O
control	O
systems	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Basic	O
Practical	O
electronic	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Simons	O
course	O
s7	O
handling\programming	O
st-7micro,	O
Jordanian	O
engineers	O
"
"	O
Association	O
"
"	O
"
"	O
	O
"
"	O
"
"	O
Modern	O
automotive	O
systems	O
"
"	O
*All	O
Course	O
Certificates	O
available	O
upon	O
request	O
"
"	O
"
"	O
"
"	O
.	.
Career	O
objective	O
"
"	O
"
"	O
"
"	O
"
"	O
Project	O
Manager-	O
Project	O
Director	O
-	O
Construction	O
Manager.	O
"
"	O
"
"	O
"
"	O
"
"	O
Summary	O
"
"	O
"
"	O
"
"	O
"
"	O
32.0	O
years	O
as	O
Consultant	O
and	O
Client	O
Representative	O
in	O
Construction	O
Projects	O
Management	O
and	O
Contract	O
Administration	O
of	O
Airports,	O
Residential	O
Complexes,	O
Hospitals,	O
Hotels,	O
Schools,	O
Sports	O
Facilities,	O
and	O
Infra	O
Structure	O
projects.	O
Result	O
Oriented	O
to	O
complete	O
projects	O
on	O
time	O
and	O
within	O
budget	O
with	O
deep	O
knowledge	O
of	O
project	O
contracts	O
and	O
claim	O
management	O
and	O
analysis.	O
Strong	O
FIDIC	O
Contracts	O
knowledge	O
1999.0	O
RED	O
and	O
Yellow	O
books	O
as	O
well	O
as	O
EPC	O
Contracts.	O
Comprehension	O
of	O
engineering	O
economy,	O
tender	O
preparation,	O
design	O
and	O
planning	O
of	O
projects,	O
negotiation	O
and	O
resolution,	O
and	O
bids	O
evaluation.	O
"
"	O
"
"	O
"
"	O
"
"	O
Major	O
Accomplishments	O
"
"	O
"
"	O
"
"	O
"
"	O
Project	O
Manager	O
of	O
Sweihan	O
Airport	O
-1.0	O
Billion	O
AED)	O
"
"	O
"
"	O
Project	O
Manager	O
of	O
Sheikh	O
Khalifa	O
Hospital	O
-1.0	O
Billion	O
AED)	O
"
"	O
"
"	O
Project	O
Manager	O
of	O
several	O
5.0	O
star	O
Hotels	O
-Design	O
and	O
Construction	O
"
"	O
"
"	O
Project	O
Director	O
of	O
UDC	O
projects	O
-9.0	O
billion	O
AED	O
Under	O
construction)	O
"
"	O
"
"	O
"
"	O
"
"	O
Experience	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
Oct.	B-Years of Experience
2014-	I-Years of Experience
date:	I-Years of Experience
Masri	B-Companies worked at
Engineering	I-Companies worked at
and	I-Companies worked at
Contracting	I-Companies worked at
"
"	O
"
"	O
Position:	O
Projects	B-Designation
Manager	I-Designation
"
"	O
"
"	O
Managing	O
Design-Build	O
Project	O
of	O
2.0	O
airports	O
at	O
Delma	O
and	O
Sir	O
Bani	O
Yas	O
Island.	O
This	O
Includes	O
delethalizations,	O
Storm	O
Water,	O
AGL-	O
Infra-Structure	O
and	O
other	O
modifications	O
works.	O
"
"	O
"
"	O
"
"	O
"
"	O
2012-	B-Years of Experience
2014.0	I-Years of Experience
Core	B-Companies worked at
Engineering	I-Companies worked at
Consultancy	I-Companies worked at
"
"	O
"
"	O
Position:	O
Projects	B-Designation
Manager	I-Designation
–	O
Sweihan	O
AirPort	O
"
"	O
"
"	O
Completed	O
(Oct	O
2014)	O
the	O
Management	O
and	O
Supervision,	O
Design	O
Review,	O
and	O
Construction	O
of	O
large	O
scale	O
–	O
Cat	O
II/III	O
Airport	O
/	O
Airbase.	O
The	O
Project	O
was	O
based	O
on	O
Design	O
Build	O
Tender	O
(FIDIC	O
1999)	O
with	O
four	O
packages	O
of	O
major	O
contractors	O
and	O
other	O
minor	O
contracts.	O
The	O
project	O
included	O
a	O
new	O
Runway,	O
Taxiways,	O
Aprons,	O
Several	O
Aircraft	O
Maintenance	O
Hangers,	O
Accommodation	O
Buildings,	O
Sports	O
Facilities,	O
Community	O
Kitchen	O
and	O
Laundry,	O
Fuel	O
Farm,	O
District	O
Cooling	O
Plant,	O
Field	O
Hospital	O
with	O
8.0	O
Beds,	O
Field	O
Clinic	O
with	O
a	O
dental	O
clinic,	O
and	O
other	O
Support	O
Facilities.	O
This	O
Project	O
included	O
a	O
complete	O
infra-structure	O
network	O
of	O
utilities	O
and	O
roads.	O
PMB	O
asphaltic	O
was	O
extensively	O
used	O
for	O
the	O
pavement	O
of	O
runways,	O
taxiways	O
and	O
aprons	O
while	O
HMA	O
was	O
used	O
for	O
the	O
main	O
truck	O
roads	O
and	O
other	O
service	O
roads.	O
Unreinforced	O
Concrete	O
Pavement	O
was	O
also	O
used	O
for	O
parts	O
of	O
Aprons	O
and	O
Runways.	O
"
"	O
"
"	O
Position:	O
Project	O
Manager	O
for	O
Sheikh	O
Khalifa	O
Specialist	O
Hospital	O
-	O
RAK	O
"
"	O
"
"	O
Manage	O
the	O
Construction	O
of	O
Sheikh	O
Khalifa	O
Specialist	O
Hospital	O
(Cancer	O
Treatment)	O
–	O
Ras	O
Al	O
Khaimah	O
–	O
UAE.	O
"
"	O
"
"	O
A	O
1.0	O
billion	O
Dirham	O
project	O
with	O
six	O
floors	O
and	O
a	O
total	O
of	O
65000.0	O
sqm	O
floor	O
area	O
catering	O
for	O
248.0	O
beds	O
including	O
8.0	O
for	O
VIPs.	O
The	O
main	O
departments	O
were	O
oncology,	O
emergency,	O
radiology,	O
laboratory,	O
pharmacy,	O
endoscopy,	O
operation	O
theaters,	O
and	O
Cath	O
Lab.	O
The	O
project	O
included	O
service	O
compound,	O
laundry,	O
kitchen	O
and	O
cafeteria,	O
main	O
and	O
secondary	O
gates,	O
sewage	O
treatment	O
plant,	O
2.0	O
helipads,	O
Medical	O
gases	O
compound,	O
and	O
a	O
640.0	O
car	O
park	O
located	O
within	O
a	O
landscaped	O
hospital	O
complex	O
with	O
a	O
boundary	O
wall	O
of	O
1010.0	O
m.	O
"
"	O
"
"	O
Position:	O
Project	O
Manager	O
for	O
Rashid	O
Omran	O
Hospital	O
-	O
RAk	O
"
"	O
"
"	O
Tender	O
preparation,	O
evaluation,	O
and	O
kick	O
start	O
the	O
construction	O
of	O
Rashid	O
Omran	O
Hospital	O
-	O
Ras	O
Al	O
Khaimah	O
–	O
UAE.	O
"
"	O
"
"	O
A	O
120.0	O
Million	O
Dirham	O
project	O
for	O
the	O
construction	O
completion	O
and	O
completion	O
of	O
MEP,	O
a	O
fit	O
out,	O
and	O
procuring	O
Medical	O
equipment	O
for	O
88.0	O
beds	O
Maternity	O
Hospital	O
with	O
emergency	O
and	O
operations	O
departments.	O
"
"	O
"
"	O
"
"	O
"
"	O
Participate	O
in	O
the	O
General	O
planning,	O
design,	O
tendering	O
and	O
construction	O
of	O
variety	O
of	O
Projects.	O
"
"	O
"
"	O
Ensures	O
successful	O
and	O
timely	O
Planning,	O
Budgeting,	O
Monitoring,	O
Documentation,	O
Commissioning,	O
and	O
handing	O
over	O
all	O
the	O
stated	O
Projects.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
2009-2012:	O
National	B-Companies worked at
Corporation	I-Companies worked at
for	I-Companies worked at
Tourism	I-Companies worked at
and	I-Companies worked at
Hotels	I-Companies worked at
"
"	O
"
"	O
Position	O
:	O
Projects	B-Designation
Manager	I-Designation
"
"	O
"
"	O
"
"	O
"
"	O
Oversee	O
the	O
overall	O
program	O
for	O
planning,	O
design,	O
tendering	O
and	O
construction	O
of	O
Hospitality	O
Projects.	O
"
"	O
"
"	O
Oversee	O
the	O
construction	O
of	O
new	O
hotels	O
(Capital	O
Center	O
and	O
MBT	O
hotels	O
at	O
ADNEC)	O
Construction	O
aborted	O
due	O
to	O
financial	O
crises.	O
"
"	O
"
"	O
Document	O
preparation	O
for	O
Saydiat	O
Hotel	O
and	O
Delux	O
hotel.	O
"
"	O
"
"	O
Prepare	O
RFP’s	O
for	O
Cost	O
Consultants,	O
Projects	O
Managers,	O
Architectural	O
and	O
ID	O
Services.	O
"
"	O
"
"	O
Prepare	O
tenders	O
for	O
existing	O
facilities.	O
Supervise	O
the	O
construction	O
and	O
ensure	O
successful	O
completion.	O
"
"	O
"
"	O
Attend	O
to	O
several	O
pending	O
claims	O
at	O
Abu	O
Dhabi	O
Court	O
for	O
court	O
cases	O
that	O
were	O
raised	O
by	O
contractors/consultants	O
of	O
previously	O
completed	O
projects.	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
"
"	O
2006-2009:	O
Urban	B-Companies worked at
Development	I-Companies worked at
Committee	I-Companies worked at
–	O
Abu	B-Location
Dhabi	I-Location
"
"	O
"
"	O
Government’s	O
Mega	O
Projects	O
of	O
Residential,	O
Commercial,	O
and	O
"
"	O
"
"	O
Institutional	O
Projects.	O
"
"	O
"
"	O
Position:	O
Projects	B-Designation
Director	I-Designation
"
"	O
"
"	O
"
"	O
"
"	O
Key	O
Responsibilities:	O
"
"	O
"
"	O
"
"	O
"
"	O
Ensures	O
successful	O
and	O
timely	O
Planning,	O
Budgeting,	O
Monitoring,	O
Documentation,	O
Commissioning,	O
and	O
Taking	O
over	O
all	O
UDC	O
Projects.	O
"
"	O
"
"	O
Periodic	O
progress	O
reviews,	O
cost	O
tracking,	O
contingency	O
planning,	O
chasing	O
up	O
engineering,	O
deliveries,	O
erection	O
and	O
commissioning	O
activities,	O
internal	O
and	O
external	O
documentation.	O
"
"	O
"
"	O
Administration	O
of	O
Infra	O
structure	O
projects	O
including	O
Roads	O
and	O
associated	O
utilities	O
networks.	O
"
"	O
"
"	O
Coordination	O
with	O
Project	O
and	O
Construction	O
Team	O
of	O
Consultants,	O
Project	O
Managers,	O
Contractors	O
and	O
Cost	O
Consultants.	O
"
"	O
